# Continuous evolution trace log
global_time,t,p,v,a
238.518490,0.909990,8627.998963,39.432900,0.000000
238.619600,1.011100,8631.986024,39.432900,0.000000
global_time,t',p,v,a
238.619600,0.000000,8631.986024,39.432900,0.000000
238.720710,0.101110,8635.973084,39.432900,0.000000
238.821820,0.202220,8639.960145,39.432900,0.000000
238.922930,0.303330,8643.947205,39.432900,0.000000
239.024040,0.404440,8647.934266,39.432900,0.000000
239.125150,0.505550,8651.921326,39.432900,0.000000
239.226260,0.606660,8655.908387,39.432900,0.000000
239.327370,0.707770,8659.895447,39.432900,0.000000
239.428480,0.808880,8663.882508,39.432900,0.000000
239.529590,0.909990,8667.869568,39.432900,0.000000
239.630700,1.011100,8671.856629,39.432900,0.000000
global_time,t',p,v,a
239.630700,0.000000,8671.856629,39.432900,0.000000
239.731810,0.101110,8675.843689,39.432900,0.000000
239.832920,0.202220,8679.830750,39.432900,0.000000
239.934030,0.303330,8683.817810,39.432900,0.000000
240.035140,0.404440,8687.804871,39.432900,0.000000
240.136250,0.505550,8691.791931,39.432900,0.000000
240.237360,0.606660,8695.778992,39.432900,0.000000
240.338470,0.707770,8699.766052,39.432900,0.000000
240.439580,0.808880,8703.753113,39.432900,0.000000
240.540690,0.909990,8707.740173,39.432900,0.000000
240.641800,1.011100,8711.727234,39.432900,0.000000
global_time,t',p,v,a
240.641800,0.000000,8711.727234,39.432900,0.000000
240.742910,0.101110,8715.714295,39.432900,0.000000
240.844020,0.202220,8719.701355,39.432900,0.000000
240.945130,0.303330,8723.688416,39.432900,0.000000
241.046240,0.404440,8727.675476,39.432900,0.000000
241.147350,0.505550,8731.662537,39.432900,0.000000
241.248460,0.606660,8735.649597,39.432900,0.000000
241.349570,0.707770,8739.636658,39.432900,0.000000
241.450680,0.808880,8743.623718,39.432900,0.000000
241.551790,0.909990,8747.610779,39.432900,0.000000
241.652900,1.011100,8751.597839,39.432900,0.000000
global_time,t',p,v,a
241.652900,0.000000,8751.597839,39.432900,0.000000
241.754010,0.101110,8755.584900,39.432900,0.000000
241.855120,0.202220,8759.571960,39.432900,0.000000
241.956230,0.303330,8763.559021,39.432900,0.000000
242.057340,0.404440,8767.546081,39.432900,0.000000
242.158450,0.505550,8771.533142,39.432900,0.000000
242.259560,0.606660,8775.520202,39.432900,0.000000
242.360670,0.707770,8779.507263,39.432900,0.000000
242.461780,0.808880,8783.494323,39.432900,0.000000
242.562890,0.909990,8787.481384,39.432900,0.000000
242.664000,1.011100,8791.468444,39.432900,0.000000
global_time,t',p,v,a
242.664000,0.000000,8791.468444,39.432900,0.000000
242.765110,0.101110,8795.455505,39.432900,0.000000
242.866220,0.202220,8799.442565,39.432900,0.000000
242.967330,0.303330,8803.429626,39.432900,0.000000
243.068440,0.404440,8807.416686,39.432900,0.000000
243.169550,0.505550,8811.403747,39.432900,0.000000
243.270660,0.606660,8815.390808,39.432900,0.000000
243.371770,0.707770,8819.377868,39.432900,0.000000
243.472880,0.808880,8823.364929,39.432900,0.000000
243.573990,0.909990,8827.351989,39.432900,0.000000
243.675100,1.011100,8831.339050,39.432900,0.000000
global_time,t',p,v,a
243.675100,0.000000,8831.339050,39.432900,0.000000
243.776210,0.101110,8835.326110,39.432900,0.000000
243.877320,0.202220,8839.313171,39.432900,0.000000
243.978430,0.303330,8843.300231,39.432900,0.000000
244.079540,0.404440,8847.287292,39.432900,0.000000
244.180650,0.505550,8851.274352,39.432900,0.000000
244.281760,0.606660,8855.261413,39.432900,0.000000
244.382870,0.707770,8859.248473,39.432900,0.000000
244.483980,0.808880,8863.235534,39.432900,0.000000
244.585090,0.909990,8867.222594,39.432900,0.000000
244.686200,1.011100,8871.209655,39.432900,0.000000
global_time,t',p,v,a
244.686200,0.000000,8871.209655,39.432900,0.000000
244.787310,0.101110,8875.196715,39.432900,0.000000
244.888420,0.202220,8879.183776,39.432900,0.000000
244.989530,0.303330,8883.170836,39.432900,0.000000
245.090640,0.404440,8887.157897,39.432900,0.000000
245.191750,0.505550,8891.144957,39.432900,0.000000
245.292860,0.606660,8895.132018,39.432900,0.000000
245.393970,0.707770,8899.119078,39.432900,0.000000
245.495080,0.808880,8903.106139,39.432900,0.000000
245.596190,0.909990,8907.093199,39.432900,0.000000
245.697300,1.011100,8911.080260,39.432900,0.000000
global_time,t',p,v,a
245.697300,0.000000,8911.080260,39.432900,0.000000
245.798410,0.101110,8915.067320,39.432900,0.000000
245.899520,0.202220,8919.054381,39.432900,0.000000
246.000630,0.303330,8923.041442,39.432900,0.000000
246.101740,0.404440,8927.028502,39.432900,0.000000
246.202850,0.505550,8931.015563,39.432900,0.000000
246.303960,0.606660,8935.002623,39.432900,0.000000
246.405070,0.707770,8938.989684,39.432900,0.000000
246.506180,0.808880,8942.976744,39.432900,0.000000
246.607290,0.909990,8946.963805,39.432900,0.000000
246.708400,1.011100,8950.950865,39.432900,0.000000
global_time,t',p,v,a
246.708400,0.000000,8950.950865,39.432900,0.000000
246.809510,0.101110,8954.937926,39.432900,0.000000
246.910620,0.202220,8958.924986,39.432900,0.000000
247.011730,0.303330,8962.912047,39.432900,0.000000
247.112840,0.404440,8966.899107,39.432900,0.000000
247.213950,0.505550,8970.886168,39.432900,0.000000
247.315060,0.606660,8974.873228,39.432900,0.000000
247.416170,0.707770,8978.860289,39.432900,0.000000
247.517280,0.808880,8982.847349,39.432900,0.000000
247.618390,0.909990,8986.834410,39.432900,0.000000
247.719500,1.011100,8990.821470,39.432900,0.000000
global_time,t',p,v,a
247.719500,0.000000,8990.821470,39.432900,0.000000
247.820610,0.101110,8994.808531,39.432900,0.000000
247.921720,0.202220,8998.795591,39.432900,0.000000
248.022830,0.303330,9002.782652,39.432900,0.000000
248.123940,0.404440,9006.769712,39.432900,0.000000
248.225050,0.505550,9010.756773,39.432900,0.000000
248.326160,0.606660,9014.743833,39.432900,0.000000
248.427270,0.707770,9018.730894,39.432900,0.000000
248.528380,0.808880,9022.717954,39.432900,0.000000
248.629490,0.909990,9026.705015,39.432900,0.000000
248.730600,1.011100,9030.692076,39.432900,0.000000
global_time,p,v,a
248.730600,9030.692076,39.432900,-1.000000
249.730600,9069.624976,38.432900,-1.000000
250.730600,9107.557876,37.432900,-1.000000
251.730600,9144.490776,36.432900,-1.000000
252.730600,9180.423676,35.432900,-1.000000
253.730600,9215.356576,34.432900,-1.000000
254.730600,9249.289476,33.432900,-1.000000
255.730600,9282.222376,32.432900,-1.000000
256.730600,9314.155276,31.432900,-1.000000
257.730600,9345.088176,30.432900,-1.000000
258.730600,9375.021076,29.432900,-1.000000
global_time,p,v,a
258.730600,9375.021076,29.432900,-1.000000
259.730600,9403.953976,28.432900,-1.000000
260.730600,9431.886876,27.432900,-1.000000
261.730600,9458.819776,26.432900,-1.000000
262.730600,9484.752676,25.432900,-1.000000
263.730600,9509.685576,24.432900,-1.000000
264.730600,9533.618476,23.432900,-1.000000
265.730600,9556.551376,22.432900,-1.000000
266.730600,9578.484276,21.432900,-1.000000
267.730600,9599.417176,20.432900,-1.000000
268.730600,9619.350076,19.432900,-1.000000
global_time,p,v,a
268.730600,9619.350076,19.432900,-1.000000
269.730600,9638.282976,18.432900,-1.000000
270.730600,9656.215876,17.432900,-1.000000
271.730600,9673.148776,16.432900,-1.000000
272.730600,9689.081676,15.432900,-1.000000
273.730600,9704.014576,14.432900,-1.000000
274.730600,9717.947476,13.432900,-1.000000
275.730600,9730.880376,12.432900,-1.000000
276.730600,9742.813276,11.432900,-1.000000
277.730600,9753.746176,10.432900,-1.000000
278.730600,9763.679076,9.432900,-1.000000
global_time,p,v,a
278.730600,9763.679076,9.432900,-1.000000
279.674993,9772.141498,8.488507,-1.000000
280.619385,9779.712044,7.544115,-1.000000
281.563778,9786.390712,6.599722,-1.000000
282.508171,9792.177502,5.655329,-1.000000
283.452563,9797.072415,4.710937,-1.000000
284.396956,9801.075450,3.766544,-1.000000
285.341349,9804.186608,2.822151,-1.000000
286.285741,9806.405888,1.877759,-1.000000
287.230134,9807.733291,0.933366,-1.000000
288.174527,9808.168816,-0.011027,-1.000000
